,bidopen,bidclose,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-13 02:26:00,1.1301,1.13014,1.13014,BUY,1.12962,2021-12-13 02:55:00,SL,-15.599999999995617
2021-12-13 02:41:00,1.12979,1.12981,1.12981,BUY,1.12929,2021-12-13 04:40:00,SL,-15.600000000002279
2021-12-13 03:02:00,1.12936,1.1294,1.1294,BUY,1.12889,2021-12-13 06:30:00,SL,-15.300000000000313
2021-12-13 04:37:00,1.1294,1.12946,1.12946,BUY,1.12961,2021-12-13 05:18:00,TGP,4.500000000002835
2021-12-13 04:48:00,1.12919,1.12924,1.12924,BUY,1.12951,2021-12-13 05:03:00,TGP,8.099999999999774
2021-12-13 05:03:00,1.12956,1.12951,1.12951,SELL,1.12873,2021-12-13 06:37:00,TGP,23.400000000000087
2021-12-13 05:18:00,1.12967,1.12961,1.12961,SELL,1.12948,2021-12-13 06:13:00,TGP,3.8999999999989043
2021-12-13 05:30:00,1.12983,1.12976,1.12976,SELL,1.12948,2021-12-13 06:13:00,TGP,8.40000000000174
2021-12-13 05:46:00,1.12991,1.12986,1.12986,SELL,1.12948,2021-12-13 06:13:00,TGP,11.400000000001409
2021-12-13 06:13:00,1.12944,1.12948,1.12948,BUY,1.12889,2021-12-13 06:30:00,SL,-17.700000000002714
2021-12-13 06:37:00,1.12861,1.12873,1.12873,BUY,1.12852,2021-12-13 07:00:00,SLPR,-6.300000000001305
2021-12-13 06:50:00,1.12857,1.12862,1.12862,BUY,1.12887,2021-12-13 07:54:00,TGP,7.500000000002505
2021-12-13 07:00:00,1.12845,1.12852,1.12852,BUY,1.12887,2021-12-13 07:54:00,TGP,10.500000000002174
2021-12-13 07:54:00,1.12906,1.12887,1.12887,SELL,1.12855,2021-12-13 08:24:00,TGP,9.60000000000294
2021-12-13 08:24:00,1.12852,1.12855,1.12855,BUY,1.12827,2021-12-13 08:36:00,SLPR,-8.399999999995078
2021-12-13 08:42:00,1.128,1.12817,1.12817,BUY,1.12763,2021-12-13 08:50:00,SL,-16.199999999999548
2021-12-13 09:10:00,1.12717,1.12732,1.12732,BUY,1.12657,2021-12-13 09:20:00,SL,-22.500000000000853
2021-12-13 09:21:00,1.12657,1.12669,1.12669,BUY,1.12688,2021-12-13 10:04:00,TGP,5.700000000004035
2021-12-13 09:30:00,1.12628,1.12643,1.12643,BUY,1.12688,2021-12-13 10:04:00,TGP,13.500000000001844
2021-12-13 10:04:00,1.12709,1.12688,1.12688,SELL,1.12633,2021-12-13 10:39:00,TGP,16.500000000001513
2021-12-13 10:10:00,1.12719,1.1271,1.1271,SELL,1.12633,2021-12-13 10:39:00,TGP,23.099999999998122
2021-12-13 10:39:00,1.12624,1.12633,1.12633,BUY,1.12671,2021-12-13 11:00:00,TGP,11.400000000001409
2021-12-13 11:00:00,1.127,1.12671,1.12671,SELL,1.12717,2021-12-13 11:24:00,SLPR,-13.799999999997148
2021-12-13 11:15:00,1.12701,1.12685,1.12685,SELL,1.1273,2021-12-13 11:25:00,SLPR,-13.500000000001844
2021-12-13 11:41:00,1.12779,1.12768,1.12768,SELL,1.12806,2021-12-13 12:26:00,SLPR,-11.400000000001409
2021-12-13 12:14:00,1.12788,1.12772,1.12772,SELL,1.12773,2021-12-13 13:01:00,TGP,-0.299999999995304
2021-12-13 12:27:00,1.12806,1.12797,1.12797,SELL,1.12773,2021-12-13 13:01:00,TGP,7.200000000000539
2021-12-13 12:41:00,1.12863,1.12849,1.12849,SELL,1.12773,2021-12-13 13:01:00,TGP,22.800000000002818
2021-12-13 13:01:00,1.12767,1.12773,1.12773,BUY,1.12831,2021-12-13 13:33:00,TGP,17.400000000000748
2021-12-13 13:03:00,1.12757,1.12764,1.12764,BUY,1.12831,2021-12-13 13:33:00,TGP,20.099999999998452
2021-12-13 13:33:00,1.12836,1.12831,1.12831,SELL,1.12841,2021-12-13 14:50:00,TGP,-2.9999999999996696
2021-12-13 13:35:00,1.12857,1.12847,1.12847,SELL,1.12887,2021-12-13 14:10:00,SLPR,-11.999999999998678
2021-12-13 13:40:00,1.1287,1.12865,1.12865,SELL,1.12913,2021-12-13 14:11:00,SLPR,-14.400000000001079
2021-12-13 13:45:00,1.12914,1.12889,1.12889,SELL,1.12951,2021-12-13 14:13:00,SLPR,-18.60000000000195
2021-12-13 14:19:00,1.12957,1.12943,1.12943,SELL,1.12872,2021-12-13 14:35:00,TGP,21.299999999999653
2021-12-13 14:35:00,1.12856,1.12872,1.12872,BUY,1.12831,2021-12-13 14:45:00,SLPR,-12.300000000000644
2021-12-13 14:50:00,1.12796,1.12841,1.12841,BUY,1.12776,2021-12-13 15:13:00,SLPR,-19.49999999999452
2021-12-13 15:17:00,1.12749,1.1279,1.1279,BUY,1.12894,2021-12-13 15:42:00,TG,31.200000000004557
2021-12-13 15:49:00,1.12762,1.12793,1.12793,BUY,1.12742,2021-12-13 15:55:00,SLPR,-15.300000000000313
2021-12-13 16:27:00,1.12933,1.12902,1.12902,SELL,1.12962,2021-12-13 16:42:00,SL,-18.00000000000468
2021-12-13 16:33:00,1.1295,1.1294,1.1294,SELL,1.12934,2021-12-13 18:02:00,TGP,1.7999999999984695
2021-12-13 17:28:00,1.13065,1.13046,1.13046,SELL,1.12968,2021-12-13 17:52:00,TGP,23.400000000000087
2021-12-13 17:52:00,1.12962,1.12968,1.12968,BUY,1.12986,2021-12-13 18:26:00,TGP,5.40000000000207
2021-12-13 18:02:00,1.12919,1.12934,1.12934,BUY,1.12986,2021-12-13 18:26:00,TGP,15.600000000002279
2021-12-13 18:26:00,1.1299,1.12986,1.12986,SELL,1.12915,2021-12-13 19:17:00,TGP,21.299999999999653
2021-12-13 19:17:00,1.12911,1.12915,1.12915,BUY,1.12861,2021-12-13 20:39:00,SL,-16.20000000000621
2021-12-13 19:49:00,1.12903,1.12904,1.12904,BUY,1.12853,2021-12-13 20:40:00,SL,-15.300000000000313
2021-12-13 19:58:00,1.12883,1.12896,1.12896,BUY,1.12837,2021-12-13 20:48:00,SL,-17.699999999996052
2021-12-13 20:29:00,1.12866,1.1287,1.1287,BUY,1.12847,2021-12-13 20:45:00,SLPR,-6.899999999998574
2021-12-13 20:42:00,1.12853,1.12855,1.12855,BUY,1.12867,2021-12-13 20:58:00,SLPR,3.6000000000036003
2021-12-13 20:47:00,1.12847,1.1285,1.1285,BUY,1.12867,2021-12-13 20:58:00,SLPR,5.1000000000001044
2021-12-13 20:54:00,1.12818,1.1283,1.1283,BUY,1.12776,2021-12-14 00:50:00,SL,-16.199999999999548
2021-12-13 21:46:00,1.12834,1.12846,1.12846,BUY,1.12794,2021-12-14 00:39:00,SL,-15.600000000002279
2021-12-13 22:05:00,1.12814,1.12824,1.12824,BUY,1.1277,2021-12-14 00:51:00,SL,-16.199999999999548
2021-12-13 23:05:00,1.1283,1.12823,1.12823,SELL,1.12796,2021-12-14 00:40:00,TGP,8.099999999999774
2021-12-13 23:32:00,1.12809,1.12813,1.12813,BUY,1.12796,2021-12-14 00:40:00,SLPR,-5.1000000000001044
2021-12-14 00:40:00,1.12794,1.12796,1.12796,BUY,1.12806,2021-12-14 01:54:00,TGP,2.9999999999996696
2021-12-14 00:56:00,1.12751,1.12762,1.12762,BUY,1.12806,2021-12-14 01:54:00,TGP,13.199999999999878
2021-12-14 01:35:00,1.12748,1.1275,1.1275,BUY,1.12806,2021-12-14 01:54:00,TGP,16.80000000000348
2021-12-14 01:54:00,1.12817,1.12806,1.12806,SELL,1.12772,2021-12-14 03:16:00,TGP,10.200000000000209
2021-12-14 01:59:00,1.12824,1.12817,1.12817,SELL,1.12772,2021-12-14 03:16:00,TGP,13.499999999995183
2021-12-14 02:04:00,1.1283,1.1282,1.1282,SELL,1.12772,2021-12-14 03:16:00,TGP,14.400000000001079
2021-12-14 03:00:00,1.12823,1.12817,1.12817,SELL,1.12772,2021-12-14 03:16:00,TGP,13.499999999995183
2021-12-14 03:04:00,1.12829,1.12826,1.12826,SELL,1.12772,2021-12-14 03:16:00,TGP,16.199999999999548
2021-12-14 03:16:00,1.12768,1.12772,1.12772,BUY,1.12749,2021-12-14 03:45:00,SLPR,-6.899999999998574
2021-12-14 03:18:00,1.12765,1.12769,1.12769,BUY,1.12749,2021-12-14 03:45:00,SLPR,-5.999999999999339
2021-12-14 03:57:00,1.12718,1.12723,1.12723,BUY,1.12758,2021-12-14 04:53:00,TGP,10.500000000002174
2021-12-14 04:53:00,1.12759,1.12758,1.12758,SELL,1.12808,2021-12-14 06:10:00,SL,-14.999999999998348
2021-12-14 04:55:00,1.12759,1.12758,1.12758,SELL,1.12808,2021-12-14 06:10:00,SL,-14.999999999998348
2021-12-14 05:00:00,1.12769,1.12763,1.12763,SELL,1.12814,2021-12-14 06:11:00,SL,-15.300000000000313
2021-12-14 05:02:00,1.12769,1.12767,1.12767,SELL,1.12826,2021-12-14 06:13:00,SL,-17.700000000002714
2021-12-14 05:53:00,1.12798,1.12792,1.12792,SELL,1.12826,2021-12-14 06:13:00,SLPR,-10.200000000000209
2021-12-14 05:56:00,1.12803,1.12799,1.12799,SELL,1.12826,2021-12-14 06:13:00,SLPR,-8.099999999999774
2021-12-14 06:14:00,1.12826,1.12814,1.12814,SELL,1.12757,2021-12-14 06:56:00,TGP,17.099999999998783
2021-12-14 07:03:00,1.12735,1.12745,1.12745,BUY,1.12781,2021-12-14 08:28:00,TGP,10.799999999997478
2021-12-14 07:41:00,1.12715,1.12724,1.12724,BUY,1.12699,2021-12-14 08:01:00,SLPR,-7.500000000002505
2021-12-14 08:07:00,1.12675,1.12678,1.12678,BUY,1.12776,2021-12-14 08:29:00,TG,29.400000000006088
2021-12-14 08:28:00,1.12783,1.12781,1.12781,SELL,1.12813,2021-12-14 08:35:00,SLPR,-9.60000000000294
2021-12-14 08:37:00,1.12818,1.12809,1.12809,SELL,1.12852,2021-12-14 09:02:00,SLPR,-12.899999999997913
2021-12-14 09:03:00,1.12852,1.12833,1.12833,SELL,1.12861,2021-12-14 09:20:00,SLPR,-8.399999999995078
2021-12-14 09:16:00,1.12862,1.12845,1.12845,SELL,1.12912,2021-12-14 09:26:00,SL,-20.099999999998452
2021-12-14 09:39:00,1.12974,1.12951,1.12951,SELL,1.13018,2021-12-14 09:56:00,SL,-20.099999999998452
2021-12-14 09:59:00,1.13021,1.13006,1.13006,SELL,1.13067,2021-12-14 10:06:00,SL,-18.299999999999983
2021-12-14 10:36:00,1.13152,1.13134,1.13134,SELL,1.1319,2021-12-14 11:24:00,SL,-16.799999999996817
2021-12-14 11:29:00,1.13215,1.13202,1.13202,SELL,1.13104,2021-12-14 12:57:00,TG,29.399999999999427
2021-12-14 11:45:00,1.13223,1.13218,1.13218,SELL,1.13113,2021-12-14 12:53:00,TG,31.49999999999986
2021-12-14 11:48:00,1.13228,1.13211,1.13211,SELL,1.13112,2021-12-14 12:54:00,TG,29.700000000001392
2021-12-14 12:59:00,1.13081,1.13087,1.13087,BUY,1.13047,2021-12-14 13:22:00,SLPR,-11.999999999998678
2021-12-14 13:23:00,1.13047,1.13066,1.13066,BUY,1.13036,2021-12-14 14:05:00,SLPR,-8.999999999999009
2021-12-14 14:10:00,1.12979,1.12991,1.12991,BUY,1.12956,2021-12-14 14:26:00,SLPR,-10.500000000002174
2021-12-14 15:22:00,1.12932,1.12937,1.12937,BUY,1.12884,2021-12-14 15:31:00,SL,-15.899999999997583
2021-12-14 15:27:00,1.12901,1.12911,1.12911,BUY,1.12852,2021-12-14 15:32:00,SL,-17.700000000002714
2021-12-14 15:46:00,1.12766,1.12786,1.12786,BUY,1.12721,2021-12-14 15:55:00,SL,-19.500000000001183
2021-12-14 15:49:00,1.12777,1.12786,1.12786,BUY,1.12721,2021-12-14 15:55:00,SL,-19.500000000001183
2021-12-14 16:00:00,1.12722,1.12735,1.12735,BUY,1.12703,2021-12-14 16:22:00,SLPR,-9.60000000000294
2021-12-14 16:26:00,1.12703,1.12706,1.12706,BUY,1.12713,2021-12-14 17:11:00,TGP,2.100000000000435
2021-12-14 16:31:00,1.12678,1.12704,1.12704,BUY,1.12713,2021-12-14 17:11:00,TGP,2.6999999999977042
2021-12-14 17:00:00,1.12658,1.12683,1.12683,BUY,1.12713,2021-12-14 17:11:00,TGP,8.999999999999009
2021-12-14 17:11:00,1.12736,1.12713,1.12713,SELL,1.12744,2021-12-14 17:44:00,SLPR,-9.300000000000974
2021-12-14 17:38:00,1.12748,1.1274,1.1274,SELL,1.12683,2021-12-14 18:07:00,TGP,17.099999999998783
2021-12-14 18:07:00,1.12674,1.12683,1.12683,BUY,1.12629,2021-12-14 19:06:00,SL,-16.199999999999548
2021-12-14 18:25:00,1.12661,1.12664,1.12664,BUY,1.12601,2021-12-14 19:11:00,SL,-18.900000000003914
2021-12-14 18:30:00,1.12652,1.12653,1.12653,BUY,1.12601,2021-12-14 19:11:00,SL,-15.600000000002279
2021-12-14 18:44:00,1.1264,1.12647,1.12647,BUY,1.12595,2021-12-14 19:13:00,SL,-15.600000000002279
2021-12-14 19:09:00,1.12622,1.12627,1.12627,BUY,1.12575,2021-12-14 19:36:00,SL,-15.600000000002279
2021-12-14 19:15:00,1.12596,1.12625,1.12625,BUY,1.12575,2021-12-14 19:36:00,SL,-14.999999999998348
2021-12-14 19:40:00,1.12571,1.12578,1.12578,BUY,1.12552,2021-12-14 19:59:00,SLPR,-7.799999999997809
2021-12-14 20:03:00,1.12543,1.12554,1.12554,BUY,1.12566,2021-12-14 21:17:00,TGP,3.6000000000036003
2021-12-14 20:56:00,1.12547,1.12553,1.12553,BUY,1.12569,2021-12-14 21:42:00,TGP,4.8000000000048
2021-12-14 21:17:00,1.12567,1.12566,1.12566,SELL,1.12568,2021-12-14 23:00:00,TGP,-0.5999999999972694
2021-12-14 23:00:00,1.12559,1.12568,1.12568,BUY,1.12589,2021-12-15 00:12:00,TGP,6.300000000001305
2021-12-14 23:25:00,1.12537,1.12546,1.12546,BUY,1.12571,2021-12-14 23:34:00,TGP,7.500000000002505
2021-12-14 23:34:00,1.12575,1.12571,1.12571,SELL,1.12627,2021-12-15 00:38:00,SL,-16.80000000000348
2021-12-14 23:51:00,1.12581,1.12577,1.12577,SELL,1.12627,2021-12-15 00:38:00,SL,-15.00000000000501
2021-12-15 00:12:00,1.12592,1.12589,1.12589,SELL,1.1264,2021-12-15 00:42:00,SL,-15.300000000000313
2021-12-15 00:34:00,1.12611,1.12606,1.12606,SELL,1.12657,2021-12-15 00:51:00,SL,-15.300000000000313
2021-12-15 00:39:00,1.12627,1.12621,1.12621,SELL,1.12672,2021-12-15 00:57:00,SL,-15.300000000000313
2021-12-15 00:58:00,1.12672,1.12653,1.12653,SELL,1.12714,2021-12-15 05:46:00,SL,-18.299999999999983
2021-12-15 01:53:00,1.1269,1.12679,1.12679,SELL,1.12665,2021-12-15 02:05:00,TGP,4.20000000000087
2021-12-15 02:05:00,1.12654,1.12665,1.12665,BUY,1.12613,2021-12-15 02:57:00,SL,-15.599999999995617
2021-12-15 02:41:00,1.12628,1.12631,1.12631,BUY,1.12578,2021-12-15 03:18:00,SL,-15.899999999997583
2021-12-15 02:46:00,1.12625,1.12627,1.12627,BUY,1.12572,2021-12-15 03:24:00,SL,-16.500000000001513
2021-12-15 02:59:00,1.12609,1.12613,1.12613,BUY,1.12633,2021-12-15 04:29:00,TGP,5.999999999999339
2021-12-15 03:02:00,1.12607,1.1261,1.1261,BUY,1.12633,2021-12-15 04:29:00,TGP,6.899999999998574
2021-12-15 03:17:00,1.12589,1.12601,1.12601,BUY,1.12618,2021-12-15 04:11:00,TGP,5.1000000000001044
2021-12-15 03:25:00,1.12572,1.12574,1.12574,BUY,1.12612,2021-12-15 04:08:00,TGP,11.400000000001409
2021-12-15 04:08:00,1.12616,1.12612,1.12612,SELL,1.12662,2021-12-15 05:13:00,SL,-14.999999999998348
2021-12-15 04:29:00,1.12636,1.12633,1.12633,SELL,1.12687,2021-12-15 05:37:00,SL,-16.199999999999548
2021-12-15 04:57:00,1.12642,1.12641,1.12641,SELL,1.12695,2021-12-15 05:44:00,SL,-16.199999999999548
2021-12-15 05:10:00,1.12659,1.12651,1.12651,SELL,1.12702,2021-12-15 05:45:00,SL,-15.300000000000313
2021-12-15 05:19:00,1.12669,1.12664,1.12664,SELL,1.12714,2021-12-15 05:46:00,SL,-14.999999999998348
2021-12-15 05:49:00,1.12706,1.12697,1.12697,SELL,1.12758,2021-12-15 06:55:00,SL,-18.299999999999983
2021-12-15 06:35:00,1.12688,1.12694,1.12694,BUY,1.12709,2021-12-15 06:44:00,TGP,4.499999999996174
2021-12-15 06:44:00,1.12723,1.12709,1.12709,SELL,1.12695,2021-12-15 07:21:00,TGP,4.20000000000087
2021-12-15 06:57:00,1.12751,1.12742,1.12742,SELL,1.12695,2021-12-15 07:21:00,TGP,14.100000000005775
2021-12-15 07:21:00,1.12691,1.12695,1.12695,BUY,1.12717,2021-12-15 08:08:00,TGP,6.60000000000327
2021-12-15 07:32:00,1.12674,1.1268,1.1268,BUY,1.12651,2021-12-15 07:55:00,SLPR,-8.700000000003705
2021-12-15 07:35:00,1.12676,1.12678,1.12678,BUY,1.12651,2021-12-15 07:55:00,SLPR,-8.099999999999774
2021-12-15 07:37:00,1.12672,1.12679,1.12679,BUY,1.12651,2021-12-15 07:55:00,SLPR,-8.40000000000174
2021-12-15 08:01:00,1.12636,1.12644,1.12644,BUY,1.12717,2021-12-15 08:08:00,TGP,21.899999999996922
2021-12-15 08:08:00,1.12722,1.12717,1.12717,SELL,1.12746,2021-12-15 09:15:00,SLPR,-8.699999999997043
2021-12-15 08:14:00,1.12739,1.12731,1.12731,SELL,1.12763,2021-12-15 09:28:00,SLPR,-9.599999999996278
2021-12-15 09:49:00,1.12693,1.127,1.127,BUY,1.12669,2021-12-15 10:42:00,SLPR,-9.300000000000974
2021-12-15 10:25:00,1.12706,1.12711,1.12711,BUY,1.12657,2021-12-15 10:43:00,SL,-16.199999999999548
2021-12-15 10:34:00,1.12686,1.12689,1.12689,BUY,1.12696,2021-12-15 12:03:00,TGP,2.100000000000435
2021-12-15 10:47:00,1.12651,1.12659,1.12659,BUY,1.12696,2021-12-15 12:03:00,TGP,11.099999999999444
2021-12-15 10:56:00,1.12634,1.12636,1.12636,BUY,1.12665,2021-12-15 11:37:00,TGP,8.699999999997043
2021-12-15 11:33:00,1.12633,1.12637,1.12637,BUY,1.12665,2021-12-15 11:37:00,TGP,8.399999999995078
2021-12-15 11:37:00,1.12673,1.12665,1.12665,SELL,1.12627,2021-12-15 11:47:00,TGP,11.399999999994748
2021-12-15 11:47:00,1.1262,1.12627,1.12627,BUY,1.12696,2021-12-15 12:03:00,TGP,20.699999999995722
2021-12-15 12:03:00,1.127,1.12696,1.12696,SELL,1.12665,2021-12-15 12:50:00,TGP,9.300000000000974
2021-12-15 12:05:00,1.1272,1.12696,1.12696,SELL,1.12665,2021-12-15 12:50:00,TGP,9.300000000000974
2021-12-15 12:28:00,1.12744,1.1274,1.1274,SELL,1.12665,2021-12-15 12:50:00,TGP,22.500000000000853
2021-12-15 12:50:00,1.12645,1.12665,1.12665,BUY,1.12644,2021-12-15 13:34:00,TGP,-6.299999999994643
2021-12-15 12:59:00,1.12611,1.12627,1.12627,BUY,1.12588,2021-12-15 13:07:00,SLPR,-11.700000000003374
2021-12-15 13:09:00,1.12585,1.126,1.126,BUY,1.12644,2021-12-15 13:34:00,TGP,13.20000000000654
2021-12-15 13:29:00,1.12554,1.12585,1.12585,BUY,1.12644,2021-12-15 13:34:00,TG,17.700000000002714
2021-12-15 13:34:00,1.12681,1.12644,1.12644,SELL,1.12635,2021-12-15 14:11:00,TGP,2.7000000000043656
2021-12-15 13:51:00,1.12725,1.127,1.127,SELL,1.12635,2021-12-15 14:11:00,TGP,19.500000000001183
2021-12-15 14:11:00,1.1262,1.12635,1.12635,BUY,1.12616,2021-12-15 14:25:00,SLPR,-5.699999999997374
2021-12-15 14:33:00,1.12555,1.12593,1.12593,BUY,1.12513,2021-12-15 14:53:00,SLPR,-24.000000000004018
2021-12-15 14:55:00,1.12516,1.12538,1.12538,BUY,1.12514,2021-12-15 15:52:00,SLPR,-7.200000000000539
2021-12-15 15:52:00,1.12495,1.12514,1.12514,BUY,1.12587,2021-12-15 16:14:00,TG,21.899999999996922
2021-12-15 15:56:00,1.12477,1.125,1.125,BUY,1.12587,2021-12-15 16:14:00,TG,26.09999999999779
2021-12-15 16:14:00,1.12617,1.12587,1.12587,SELL,1.12567,2021-12-15 16:40:00,TGP,5.999999999999339
2021-12-15 16:28:00,1.12654,1.12644,1.12644,SELL,1.12567,2021-12-15 16:40:00,TGP,23.100000000004783
2021-12-15 16:40:00,1.12555,1.12567,1.12567,BUY,1.12628,2021-12-15 17:29:00,TGP,18.299999999999983
2021-12-15 17:29:00,1.12646,1.12628,1.12628,SELL,1.12601,2021-12-15 18:00:00,TGP,8.099999999999774
2021-12-15 18:00:00,1.12595,1.12601,1.12601,BUY,1.12544,2021-12-15 18:45:00,SL,-17.099999999998783
2021-12-15 18:05:00,1.12582,1.12596,1.12596,BUY,1.12544,2021-12-15 18:45:00,SL,-15.600000000002279
2021-12-15 18:48:00,1.12546,1.1256,1.1256,BUY,1.12304,2021-12-15 19:00:00,SLPR,-76.79999999999687
2021-12-15 19:03:00,1.12238,1.12405,1.12405,BUY,1.12511,2021-12-15 19:11:00,TG,31.800000000001827
2021-12-15 19:28:00,1.1225,1.12271,1.12271,BUY,1.12374,2021-12-15 19:37:00,TG,30.89999999999593
2021-12-15 19:50:00,1.12559,1.12528,1.12528,SELL,1.12593,2021-12-15 19:52:00,SLPR,-19.500000000001183
2021-12-15 20:00:00,1.12717,1.12692,1.12692,SELL,1.12778,2021-12-15 20:06:00,SLPR,-25.800000000002488
2021-12-15 20:23:00,1.12838,1.12816,1.12816,SELL,1.12874,2021-12-15 20:27:00,SL,-17.400000000000748
2021-12-15 20:36:00,1.12953,1.12946,1.12946,SELL,1.12844,2021-12-15 20:46:00,TG,30.599999999993965
2021-12-15 21:21:00,1.12943,1.12935,1.12935,SELL,1.12886,2021-12-15 22:00:00,TGP,14.700000000003044
2021-12-15 22:03:00,1.12868,1.12872,1.12872,BUY,1.12964,2021-12-15 23:18:00,TG,27.600000000000957
2021-12-15 22:13:00,1.1286,1.12864,1.12864,BUY,1.12964,2021-12-15 23:18:00,TG,29.999999999996696
2021-12-15 23:25:00,1.12899,1.12911,1.12911,BUY,1.12874,2021-12-16 00:04:00,SLPR,-11.099999999999444
2021-12-15 23:57:00,1.12898,1.129,1.129,BUY,1.12849,2021-12-16 00:05:00,SL,-15.300000000000313
2021-12-16 00:07:00,1.12851,1.12865,1.12865,BUY,1.1281,2021-12-16 00:25:00,SL,-16.499999999994852
2021-12-16 00:20:00,1.12836,1.12839,1.12839,BUY,1.12814,2021-12-16 00:50:00,SLPR,-7.500000000002505
2021-12-16 00:27:00,1.12817,1.12823,1.12823,BUY,1.12873,2021-12-16 01:18:00,TGP,14.999999999998348
2021-12-16 01:18:00,1.12882,1.12873,1.12873,SELL,1.12845,2021-12-16 01:40:00,TGP,8.40000000000174
2021-12-16 01:40:00,1.12843,1.12845,1.12845,BUY,1.12882,2021-12-16 02:19:00,TGP,11.099999999999444
2021-12-16 02:07:00,1.12837,1.12844,1.12844,BUY,1.12882,2021-12-16 02:19:00,TGP,11.399999999994748
2021-12-16 02:19:00,1.12891,1.12882,1.12882,SELL,1.12869,2021-12-16 03:29:00,TGP,3.8999999999989043
2021-12-16 03:00:00,1.12884,1.12875,1.12875,SELL,1.12853,2021-12-16 04:00:00,TGP,6.599999999996609
2021-12-16 03:05:00,1.12889,1.12881,1.12881,SELL,1.12869,2021-12-16 03:29:00,TGP,3.6000000000036003
2021-12-16 03:29:00,1.12862,1.12869,1.12869,BUY,1.12843,2021-12-16 05:05:00,SLPR,-7.799999999997809
2021-12-16 04:00:00,1.1285,1.12853,1.12853,BUY,1.12876,2021-12-16 04:46:00,TGP,6.899999999998574
2021-12-16 04:27:00,1.12834,1.12839,1.12839,BUY,1.12863,2021-12-16 04:38:00,TGP,7.200000000000539
2021-12-16 04:38:00,1.12864,1.12863,1.12863,SELL,1.12852,2021-12-16 05:07:00,TGP,3.300000000001635
2021-12-16 04:46:00,1.12885,1.12876,1.12876,SELL,1.12858,2021-12-16 05:02:00,TGP,5.40000000000207
2021-12-16 05:02:00,1.12853,1.12858,1.12858,BUY,1.12878,2021-12-16 06:29:00,TGP,5.999999999999339
2021-12-16 05:07:00,1.12845,1.12852,1.12852,BUY,1.12866,2021-12-16 06:22:00,TGP,4.20000000000087
2021-12-16 06:05:00,1.12839,1.12853,1.12853,BUY,1.12878,2021-12-16 06:29:00,TGP,7.499999999995843
2021-12-16 06:22:00,1.1287,1.12866,1.12866,SELL,1.12916,2021-12-16 06:53:00,SL,-14.999999999998348
2021-12-16 06:33:00,1.12885,1.12882,1.12882,SELL,1.12936,2021-12-16 07:03:00,SL,-16.199999999999548
2021-12-16 06:57:00,1.12916,1.12908,1.12908,SELL,1.12961,2021-12-16 07:07:00,SL,-15.899999999997583
2021-12-16 07:10:00,1.12954,1.12949,1.12949,SELL,1.13009,2021-12-16 07:29:00,SL,-17.999999999998018
2021-12-16 07:22:00,1.12996,1.1298,1.1298,SELL,1.13009,2021-12-16 07:29:00,SLPR,-8.700000000003705
2021-12-16 07:30:00,1.13009,1.12994,1.12994,SELL,1.13048,2021-12-16 07:37:00,SL,-16.199999999999548
2021-12-16 07:40:00,1.1305,1.13038,1.13038,SELL,1.13063,2021-12-16 08:32:00,SLPR,-7.500000000002505
2021-12-16 07:57:00,1.13101,1.13061,1.13061,SELL,1.13115,2021-12-16 08:47:00,SL,-16.20000000000621
2021-12-16 08:50:00,1.13136,1.13127,1.13127,SELL,1.13108,2021-12-16 10:14:00,TGP,5.699999999997374
2021-12-16 08:56:00,1.13154,1.13143,1.13143,SELL,1.13108,2021-12-16 10:14:00,TGP,10.499999999995513
2021-12-16 09:01:00,1.13173,1.13155,1.13155,SELL,1.13108,2021-12-16 10:14:00,TGP,14.099999999999113
2021-12-16 10:14:00,1.13095,1.13108,1.13108,BUY,1.13091,2021-12-16 10:43:00,SLPR,-5.1000000000001044
2021-12-16 10:59:00,1.12973,1.1299,1.1299,BUY,1.13051,2021-12-16 12:09:00,TGP,18.299999999999983
2021-12-16 11:13:00,1.12926,1.12933,1.12933,BUY,1.12912,2021-12-16 11:33:00,SLPR,-6.300000000001305
2021-12-16 11:34:00,1.12912,1.1293,1.1293,BUY,1.13051,2021-12-16 12:09:00,TG,36.299999999998
2021-12-16 11:43:00,1.12905,1.12929,1.12929,BUY,1.13051,2021-12-16 12:09:00,TG,36.599999999999966
2021-12-16 12:09:00,1.13086,1.13051,1.13051,SELL,1.13109,2021-12-16 12:32:00,SLPR,-17.400000000000748
2021-12-16 12:39:00,1.13143,1.13114,1.13114,SELL,1.13269,2021-12-16 12:45:00,SL,-46.49999999999821
2021-12-16 12:54:00,1.1336,1.13335,1.13335,SELL,1.13407,2021-12-16 13:19:00,SL,-21.599999999994957
2021-12-16 13:16:00,1.1338,1.13367,1.13367,SELL,1.13382,2021-12-16 13:44:00,SLPR,-4.500000000002835
2021-12-16 13:22:00,1.13422,1.1341,1.1341,SELL,1.1334,2021-12-16 13:34:00,TG,21.00000000000435
2021-12-16 13:24:00,1.13441,1.13422,1.13422,SELL,1.1334,2021-12-16 13:34:00,TG,24.600000000001288
2021-12-16 13:46:00,1.13475,1.13418,1.13418,SELL,1.13487,2021-12-16 13:52:00,SL,-20.700000000002383
2021-12-16 14:02:00,1.13586,1.13555,1.13555,SELL,1.13469,2021-12-16 14:12:00,TG,25.800000000002488
