date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-03-01 03:47:00,1.11941,1.11938,1.11942,1.11938,1.11954,1.11951,1.11954,1.11951,59
2022-03-01 03:48:00,1.11939,1.11942,1.11942,1.11938,1.11951,1.11954,1.11954,1.11951,42
2022-03-01 03:49:00,1.11941,1.11939,1.11945,1.11938,1.11954,1.11952,1.11958,1.11951,76
2022-03-01 03:50:00,1.1194,1.11936,1.1194,1.11936,1.11952,1.11949,1.11953,1.11949,26
2022-03-01 03:51:00,1.11937,1.11938,1.1194,1.11935,1.11949,1.11951,1.11952,1.11949,32
2022-03-01 03:52:00,1.11936,1.11938,1.11938,1.11935,1.1195,1.1195,1.1195,1.11949,15
2022-03-01 03:53:00,1.11937,1.11941,1.11942,1.11936,1.1195,1.11954,1.11954,1.11949,31
2022-03-01 03:54:00,1.11943,1.1194,1.11945,1.1194,1.11955,1.11952,1.11958,1.11952,88
2022-03-01 03:55:00,1.1194,1.11942,1.11945,1.1194,1.11953,1.11955,1.11957,1.11953,47
2022-03-01 03:56:00,1.11942,1.11936,1.11942,1.11935,1.11954,1.11948,1.11954,1.11948,47
2022-03-01 03:57:00,1.11935,1.11924,1.11936,1.11919,1.11948,1.11937,1.11949,1.11932,142
2022-03-01 03:58:00,1.11923,1.11919,1.11925,1.11917,1.11936,1.11933,1.11938,1.1193,83
2022-03-01 03:59:00,1.11919,1.11915,1.11925,1.11915,1.11932,1.11928,1.11938,1.11928,107
2022-03-01 04:00:00,1.11916,1.11912,1.11917,1.1191,1.11928,1.11924,1.1193,1.11922,95
2022-03-01 04:01:00,1.11913,1.11908,1.11914,1.11905,1.11925,1.11921,1.11926,1.11918,86
2022-03-01 04:02:00,1.11909,1.1191,1.1191,1.11899,1.11921,1.11923,1.11923,1.11913,90
2022-03-01 04:03:00,1.1191,1.11912,1.11916,1.11909,1.11922,1.11924,1.11929,1.11922,58
2022-03-01 04:04:00,1.11911,1.11912,1.11914,1.1191,1.11924,1.11925,1.11927,1.11923,44
2022-03-01 04:05:00,1.11913,1.11918,1.11919,1.11913,1.11925,1.1193,1.11932,1.11925,63
2022-03-01 04:06:00,1.11918,1.11935,1.11936,1.11918,1.11931,1.11948,1.11948,1.1193,64
2022-03-01 04:07:00,1.11935,1.11933,1.11936,1.11928,1.11947,1.11945,1.11949,1.1194,47
2022-03-01 04:08:00,1.11932,1.11934,1.11935,1.1193,1.11944,1.11947,1.11947,1.11942,26
